id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	com.uber.okbuck.template.core.Rule	name()	0	[]		public	true	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
2	com.uber.okbuck.template.core.Rule	ruleType(java.lang.String)	0	[false]		public	true	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
3	com.uber.okbuck.template.core.Rule	name(java.lang.String)	0	[false]		public	true	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
4	com.uber.okbuck.template.core.Rule	deps(java.util.Collection)	0	[false]		public	true	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
5	com.uber.okbuck.template.core.Rule	labels(java.util.Collection)	0	[false]		public	true	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
6	com.uber.okbuck.template.core.Rule	visibility(java.util.Collection)	0	[false]		public	true	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
7	com.uber.okbuck.template.core.Rule	defaultVisibility()	0	[]		public	true	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
8	com.uber.okbuck.template.core.Rule	extraBuckOpts(java.util.Collection)	0	[false]		public	true	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
9	com.uber.okbuck.template.core.Rule	valid(java.util.Map)	0	[false]		protected	false	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
10	com.uber.okbuck.template.core.Rule	valid(java.util.Collection)	0	[false]		protected	false	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
11	com.uber.okbuck.template.core.Rule	valid(java.lang.String)	0	[false]		protected	false	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
12	com.uber.okbuck.template.core.Rule	render(java.io.OutputStream)	0	[false]		public	false	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
13	com.uber.okbuck.template.core.Rule	render(java.nio.file.Path)	0	[false]		public	false	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
14	com.uber.okbuck.template.core.Rule	render(java.io.File)	0	[false]		public	false	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
15	com.uber.okbuck.template.core.Rule	sorted(java.util.Collection)	0	[false]		protected	true	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/Rule.java
16	com.uber.okbuck.template.core.RuleTemplate	RuleTemplate(com.fizzed.rocker.RockerModel)	0	[false]		public	false	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/RuleTemplate.java
17	com.uber.okbuck.template.core.RuleTemplate	__associate(com.fizzed.rocker.RockerTemplate)	18	[false]	java.lang.Override	protected	false	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/rocker/com/uber/okbuck/template/core/RuleTemplate.java
19	com.uber.okbuck.extension.OkBuckExtension	OkBuckExtension(org.gradle.api.Project)	0	[false]		public	false	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/java/com/uber/okbuck/extension/OkBuckExtension.java
20	com.uber.okbuck.extension.OkBuckExtension	wrapper(org.gradle.api.Action)	0	[false]		public	false	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/java/com/uber/okbuck/extension/OkBuckExtension.java
21	com.uber.okbuck.extension.OkBuckExtension	getWrapperExtension()	0	[]		public	true	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/java/com/uber/okbuck/extension/OkBuckExtension.java
22	com.uber.okbuck.extension.OkBuckExtension	kotlin(org.gradle.api.Action)	0	[false]		public	false	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/java/com/uber/okbuck/extension/OkBuckExtension.java
23	com.uber.okbuck.extension.OkBuckExtension	getKotlinExtension()	0	[]		public	true	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/java/com/uber/okbuck/extension/OkBuckExtension.java
24	com.uber.okbuck.extension.OkBuckExtension	scala(org.gradle.api.Action)	0	[false]		public	false	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/java/com/uber/okbuck/extension/OkBuckExtension.java
25	com.uber.okbuck.extension.OkBuckExtension	getScalaExtension()	0	[]		public	true	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/java/com/uber/okbuck/extension/OkBuckExtension.java
26	com.uber.okbuck.extension.OkBuckExtension	intellij(org.gradle.api.Action)	0	[false]		public	false	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/java/com/uber/okbuck/extension/OkBuckExtension.java
27	com.uber.okbuck.extension.OkBuckExtension	getIntellijExtension()	0	[]		public	true	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/java/com/uber/okbuck/extension/OkBuckExtension.java
28	com.uber.okbuck.extension.OkBuckExtension	experimental(org.gradle.api.Action)	0	[false]		public	false	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/java/com/uber/okbuck/extension/OkBuckExtension.java
29	com.uber.okbuck.extension.OkBuckExtension	getExperimentalExtension()	0	[]		public	true	/home/nima/Developer/nullness-benchmarks/okbuck/buildSrc/src/main/java/com/uber/okbuck/extension/OkBuckExtension.java
